STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,PERSONRF,PERSONRFNAME
45,South Carolina,450245,2,1,0,None
45,South Carolina,450246,1,1,0,None
45,South Carolina,450247,0,1,0,None
45,South Carolina,450247,1,1,0,None
45,South Carolina,450248,1,1,0,None
45,South Carolina,450248,1,2,0,None
45,South Carolina,450249,1,1,0,None
45,South Carolina,450250,1,1,0,None
45,South Carolina,450250,1,2,0,None
45,South Carolina,450250,1,3,0,None
45,South Carolina,450250,1,4,0,None
45,South Carolina,450250,1,5,0,None
45,South Carolina,450250,1,6,0,None
45,South Carolina,450251,1,1,0,None
45,South Carolina,450252,1,1,0,None
45,South Carolina,450253,1,1,0,None
45,South Carolina,450253,2,1,0,None
45,South Carolina,450254,1,1,0,None
45,South Carolina,450254,2,1,0,None
45,South Carolina,450255,1,1,0,None
45,South Carolina,450256,0,1,0,None
45,South Carolina,450256,1,1,0,None
45,South Carolina,450257,1,1,0,None
45,South Carolina,450258,0,1,0,None
45,South Carolina,450258,1,1,0,None
45,South Carolina,450258,1,2,0,None
45,South Carolina,450259,1,1,0,None
45,South Carolina,450260,1,1,0,None
45,South Carolina,450261,1,1,0,None
45,South Carolina,450261,1,2,0,None
45,South Carolina,450262,1,1,0,None
45,South Carolina,450262,1,2,0,None
45,South Carolina,450262,1,3,0,None
45,South Carolina,450263,1,1,0,None
45,South Carolina,450264,1,1,0,None
45,South Carolina,450265,1,1,0,None
45,South Carolina,450265,2,1,0,None
45,South Carolina,450266,1,1,0,None
45,South Carolina,450266,2,1,0,None
45,South Carolina,450267,1,1,0,None
45,South Carolina,450267,1,2,0,None
45,South Carolina,450267,1,3,0,None
45,South Carolina,450267,2,1,0,None
45,South Carolina,450268,1,1,0,None
45,South Carolina,450268,2,1,0,None
45,South Carolina,450269,1,1,0,None
45,South Carolina,450269,2,1,0,None
45,South Carolina,450269,3,1,0,None
45,South Carolina,450270,1,1,0,None
45,South Carolina,450270,2,1,0,None
45,South Carolina,450271,1,1,0,None
45,South Carolina,450272,1,1,0,None
45,South Carolina,450272,2,1,0,None
45,South Carolina,450272,2,2,0,None
45,South Carolina,450272,3,1,0,None
45,South Carolina,450273,1,1,0,None
45,South Carolina,450273,2,1,0,None
45,South Carolina,450274,1,1,0,None
45,South Carolina,450275,1,1,0,None
45,South Carolina,450276,1,1,0,None
45,South Carolina,450276,2,1,0,None
45,South Carolina,450276,2,2,0,None
45,South Carolina,450276,2,3,0,None
45,South Carolina,450276,3,1,0,None
45,South Carolina,450277,1,1,0,None
45,South Carolina,450277,2,1,0,None
45,South Carolina,450278,1,1,0,None
45,South Carolina,450278,2,1,0,None
45,South Carolina,450279,0,1,0,None
45,South Carolina,450279,1,1,0,None
45,South Carolina,450279,1,2,0,None
45,South Carolina,450279,1,3,0,None
45,South Carolina,450279,1,4,0,None
45,South Carolina,450280,0,1,0,None
45,South Carolina,450280,1,1,0,None
45,South Carolina,450281,1,1,0,None
45,South Carolina,450281,1,2,0,None
45,South Carolina,450281,1,3,0,None
45,South Carolina,450282,1,1,0,None
45,South Carolina,450283,1,1,0,None
45,South Carolina,450284,1,1,0,None
45,South Carolina,450284,1,2,0,None
45,South Carolina,450285,1,1,0,None
45,South Carolina,450286,1,1,0,None
45,South Carolina,450287,1,1,0,None
45,South Carolina,450288,1,1,0,None
45,South Carolina,450288,2,1,0,None
45,South Carolina,450289,1,1,0,None
45,South Carolina,450289,1,2,0,None
45,South Carolina,450289,2,1,0,None
45,South Carolina,450289,3,1,0,None
45,South Carolina,450290,1,1,0,None
45,South Carolina,450291,1,1,0,None
45,South Carolina,450291,1,2,0,None
45,South Carolina,450292,0,1,0,None
45,South Carolina,450292,1,1,0,None
45,South Carolina,450293,1,1,0,None
45,South Carolina,450293,2,1,0,None
45,South Carolina,450294,1,1,0,None
45,South Carolina,450295,1,1,0,None
45,South Carolina,450295,1,2,0,None
45,South Carolina,450295,2,1,0,None
45,South Carolina,450296,0,1,0,None
45,South Carolina,450296,1,1,0,None
45,South Carolina,450297,1,1,0,None
45,South Carolina,450297,2,1,0,None
45,South Carolina,450299,1,1,0,None
45,South Carolina,450300,0,1,0,None
45,South Carolina,450300,1,1,0,None
45,South Carolina,450301,0,1,0,None
45,South Carolina,450301,1,1,0,None
45,South Carolina,450301,2,1,0,None
45,South Carolina,450302,0,1,0,None
45,South Carolina,450302,1,1,0,None
45,South Carolina,450302,1,2,0,None
45,South Carolina,450302,1,3,0,None
45,South Carolina,450303,0,1,0,None
45,South Carolina,450303,3,1,0,None
45,South Carolina,450304,1,1,0,None
45,South Carolina,450304,1,2,0,None
45,South Carolina,450305,1,1,0,None
45,South Carolina,450305,1,2,0,None
45,South Carolina,450305,2,1,0,None
45,South Carolina,450306,1,1,0,None
45,South Carolina,450306,2,1,0,None
45,South Carolina,450307,0,1,0,None
45,South Carolina,450307,1,1,0,None
45,South Carolina,450308,0,1,0,None
45,South Carolina,450308,1,1,0,None
45,South Carolina,450309,1,1,0,None
45,South Carolina,450309,2,1,0,None
45,South Carolina,450309,3,1,0,None
45,South Carolina,450309,4,1,0,None
45,South Carolina,450310,1,1,0,None
45,South Carolina,450310,1,2,0,None
45,South Carolina,450310,2,1,0,None
45,South Carolina,450310,2,2,0,None
45,South Carolina,450310,2,3,0,None
45,South Carolina,450310,2,4,0,None
45,South Carolina,450310,2,5,0,None
45,South Carolina,450310,2,6,0,None
45,South Carolina,450310,2,7,0,None
45,South Carolina,450311,1,1,0,None
45,South Carolina,450312,1,1,0,None
45,South Carolina,450312,1,2,0,None
45,South Carolina,450312,1,3,0,None
45,South Carolina,450312,1,4,0,None
45,South Carolina,450313,1,1,0,None
45,South Carolina,450313,2,1,0,None
45,South Carolina,450314,1,1,0,None
45,South Carolina,450314,2,1,0,None
45,South Carolina,450315,1,1,0,None
45,South Carolina,450315,2,1,0,None
45,South Carolina,450315,2,2,0,None
45,South Carolina,450316,1,1,0,None
45,South Carolina,450316,1,2,0,None
45,South Carolina,450316,1,3,0,None
45,South Carolina,450316,1,4,0,None
45,South Carolina,450317,0,1,0,None
45,South Carolina,450317,1,1,0,None
45,South Carolina,450318,1,1,0,None
45,South Carolina,450318,1,2,0,None
45,South Carolina,450318,1,3,0,None
45,South Carolina,450319,1,1,0,None
45,South Carolina,450320,1,1,0,None
45,South Carolina,450320,2,1,0,None
45,South Carolina,450321,1,1,0,None
45,South Carolina,450321,2,1,0,None
45,South Carolina,450322,1,1,0,None
45,South Carolina,450323,0,1,0,None
45,South Carolina,450323,1,1,0,None
45,South Carolina,450324,0,1,0,None
45,South Carolina,450324,1,1,0,None
45,South Carolina,450324,1,2,0,None
45,South Carolina,450324,1,3,0,None
45,South Carolina,450325,1,1,0,None
45,South Carolina,450326,1,1,0,None
45,South Carolina,450327,2,1,0,None
45,South Carolina,450327,2,2,0,None
45,South Carolina,450327,3,1,0,None
45,South Carolina,450328,1,1,0,None
45,South Carolina,450329,1,1,0,None
45,South Carolina,450329,1,2,0,None
45,South Carolina,450330,1,1,0,None
45,South Carolina,450331,1,1,0,None
45,South Carolina,450331,2,1,0,None
45,South Carolina,450332,1,1,0,None
45,South Carolina,450332,1,2,0,None
45,South Carolina,450333,1,1,0,None
45,South Carolina,450334,1,1,0,None
45,South Carolina,450334,2,1,0,None
45,South Carolina,450336,1,1,0,None
45,South Carolina,450337,1,1,0,None
45,South Carolina,450338,1,1,0,None
45,South Carolina,450339,0,1,0,None
45,South Carolina,450339,1,1,0,None
45,South Carolina,450340,0,1,0,None
45,South Carolina,450340,1,1,0,None
45,South Carolina,450341,1,1,0,None
45,South Carolina,450341,2,1,0,None
45,South Carolina,450341,3,1,0,None
45,South Carolina,450342,1,1,0,None
45,South Carolina,450343,1,1,0,None
45,South Carolina,450343,2,1,0,None
45,South Carolina,450344,1,1,0,None
45,South Carolina,450345,1,1,0,None
45,South Carolina,450345,1,2,0,None
45,South Carolina,450345,1,3,0,None
45,South Carolina,450346,0,1,0,None
45,South Carolina,450346,1,1,0,None
45,South Carolina,450347,1,1,0,None
45,South Carolina,450347,2,1,0,None
45,South Carolina,450347,3,1,0,None
45,South Carolina,450348,1,1,0,None
45,South Carolina,450348,1,2,0,None
45,South Carolina,450348,2,1,0,None
45,South Carolina,450349,1,1,0,None
45,South Carolina,450349,2,1,0,None
45,South Carolina,450349,3,1,0,None
45,South Carolina,450350,1,1,0,None
45,South Carolina,450350,2,1,0,None
45,South Carolina,450351,1,1,0,None
45,South Carolina,450352,1,1,0,None
45,South Carolina,450352,2,1,0,None
45,South Carolina,450352,2,2,0,None
45,South Carolina,450352,2,3,0,None
45,South Carolina,450353,1,1,0,None
45,South Carolina,450353,2,1,0,None
45,South Carolina,450354,1,1,0,None
45,South Carolina,450355,1,1,0,None
45,South Carolina,450356,1,1,0,None
45,South Carolina,450357,1,1,0,None
45,South Carolina,450357,2,1,0,None
45,South Carolina,450357,2,2,0,None
45,South Carolina,450357,3,1,0,None
45,South Carolina,450357,3,2,0,None
45,South Carolina,450358,0,1,0,None
45,South Carolina,450358,1,1,0,None
45,South Carolina,450359,1,1,0,None
45,South Carolina,450359,2,1,0,None
45,South Carolina,450360,1,1,0,None
45,South Carolina,450361,1,1,0,None
45,South Carolina,450361,2,1,0,None
45,South Carolina,450362,1,1,0,None
45,South Carolina,450363,1,1,0,None
45,South Carolina,450364,1,1,0,None
45,South Carolina,450364,2,1,0,None
45,South Carolina,450365,1,1,0,None
45,South Carolina,450366,1,1,0,None
45,South Carolina,450366,1,2,0,None
45,South Carolina,450366,2,1,0,None
45,South Carolina,450367,1,1,0,None
45,South Carolina,450367,1,2,0,None
45,South Carolina,450367,1,3,0,None
45,South Carolina,450368,1,1,0,None
45,South Carolina,450368,1,2,0,None
45,South Carolina,450369,1,1,0,None
45,South Carolina,450370,1,1,0,None
45,South Carolina,450370,1,2,0,None
45,South Carolina,450370,2,1,0,None
45,South Carolina,450371,1,1,0,None
45,South Carolina,450372,1,1,0,None
45,South Carolina,450372,1,2,0,None
45,South Carolina,450372,2,1,0,None
45,South Carolina,450373,1,1,0,None
45,South Carolina,450373,2,1,0,None
45,South Carolina,450374,1,1,0,None
45,South Carolina,450374,1,2,0,None
45,South Carolina,450374,1,3,0,None
45,South Carolina,450374,2,1,0,None
45,South Carolina,450375,0,1,0,None
45,South Carolina,450375,1,1,0,None
45,South Carolina,450375,1,2,0,None
45,South Carolina,450376,1,1,0,None
45,South Carolina,450377,1,1,0,None
45,South Carolina,450377,1,2,0,None
45,South Carolina,450377,2,1,0,None
45,South Carolina,450377,3,1,0,None
45,South Carolina,450377,3,2,0,None
45,South Carolina,450378,1,1,0,None
45,South Carolina,450378,1,2,0,None
45,South Carolina,450378,1,3,0,None
45,South Carolina,450378,1,4,0,None
45,South Carolina,450378,2,1,0,None
45,South Carolina,450379,1,1,0,None
45,South Carolina,450380,0,1,0,None
45,South Carolina,450380,1,1,0,None
45,South Carolina,450381,1,1,0,None
45,South Carolina,450381,2,1,0,None
45,South Carolina,450382,1,1,0,None
45,South Carolina,450382,1,2,0,None
45,South Carolina,450382,2,1,0,None
45,South Carolina,450383,0,1,0,None
45,South Carolina,450383,1,1,0,None
45,South Carolina,450383,1,2,0,None
45,South Carolina,450384,1,1,0,None
45,South Carolina,450385,1,1,0,None
45,South Carolina,450385,1,2,0,None
45,South Carolina,450386,1,1,0,None
45,South Carolina,450386,2,1,0,None
45,South Carolina,450386,3,1,0,None
45,South Carolina,450386,4,1,0,None
45,South Carolina,450387,1,1,0,None
45,South Carolina,450387,2,1,0,None
45,South Carolina,450387,3,1,0,None
45,South Carolina,450388,1,1,0,None
45,South Carolina,450388,1,2,0,None
45,South Carolina,450389,1,1,0,None
45,South Carolina,450389,2,1,0,None
45,South Carolina,450389,2,2,0,None
45,South Carolina,450389,2,3,0,None
45,South Carolina,450390,0,1,0,None
45,South Carolina,450390,1,1,0,None
45,South Carolina,450391,1,1,0,None
45,South Carolina,450391,2,1,0,None
45,South Carolina,450392,1,1,0,None
45,South Carolina,450392,1,2,0,None
45,South Carolina,450393,0,1,0,None
45,South Carolina,450393,1,1,0,None
45,South Carolina,450393,1,2,0,None
45,South Carolina,450394,1,1,0,None
45,South Carolina,450394,1,2,0,None
45,South Carolina,450395,1,1,0,None
45,South Carolina,450395,2,1,0,None
45,South Carolina,450396,1,1,0,None
45,South Carolina,450397,1,1,0,None
45,South Carolina,450397,1,2,0,None
45,South Carolina,450397,2,1,0,None
45,South Carolina,450398,1,1,0,None
45,South Carolina,450399,1,1,0,None
45,South Carolina,450399,2,1,0,None
45,South Carolina,450400,1,1,0,None
45,South Carolina,450401,1,1,0,None
45,South Carolina,450401,2,1,0,None
45,South Carolina,450402,1,1,0,None
45,South Carolina,450402,2,1,0,None
45,South Carolina,450402,2,2,0,None
45,South Carolina,450403,1,1,0,None
45,South Carolina,450403,1,2,0,None
45,South Carolina,450403,1,3,0,None
45,South Carolina,450404,1,1,0,None
45,South Carolina,450405,1,1,0,None
45,South Carolina,450405,2,1,0,None
45,South Carolina,450405,2,2,0,None
45,South Carolina,450405,2,3,0,None
45,South Carolina,450405,2,4,0,None
45,South Carolina,450405,2,5,0,None
45,South Carolina,450406,0,1,0,None
45,South Carolina,450406,1,1,0,None
45,South Carolina,450407,0,1,0,None
45,South Carolina,450407,0,2,0,None
45,South Carolina,450407,1,1,0,None
45,South Carolina,450407,1,2,0,None
45,South Carolina,450408,1,1,0,None
45,South Carolina,450408,2,1,0,None
45,South Carolina,450409,1,1,0,None
45,South Carolina,450410,1,1,0,None
45,South Carolina,450410,1,2,0,None
45,South Carolina,450410,2,1,0,None
45,South Carolina,450410,3,1,0,None
45,South Carolina,450411,0,1,0,None
45,South Carolina,450411,2,1,0,None
45,South Carolina,450412,1,1,0,None
45,South Carolina,450413,1,1,0,None
45,South Carolina,450413,1,2,0,None
45,South Carolina,450413,1,3,0,None
45,South Carolina,450413,1,4,0,None
45,South Carolina,450414,0,1,0,None
45,South Carolina,450414,1,1,0,None
45,South Carolina,450415,1,1,0,None
45,South Carolina,450416,2,1,0,None
45,South Carolina,450416,3,1,0,None
45,South Carolina,450416,3,2,0,None
45,South Carolina,450416,3,3,0,None
45,South Carolina,450417,1,1,0,None
45,South Carolina,450418,1,1,0,None
45,South Carolina,450419,1,1,0,None
45,South Carolina,450419,1,2,0,None
45,South Carolina,450419,1,3,0,None
45,South Carolina,450420,1,1,0,None
45,South Carolina,450420,1,2,0,None
45,South Carolina,450420,1,3,0,None
45,South Carolina,450420,1,4,0,None
45,South Carolina,450420,2,1,0,None
45,South Carolina,450420,3,1,0,None
45,South Carolina,450421,0,1,0,None
45,South Carolina,450421,1,1,0,None
45,South Carolina,450422,0,1,0,None
45,South Carolina,450422,1,1,0,None
45,South Carolina,450423,1,1,0,None
45,South Carolina,450423,2,1,0,None
45,South Carolina,450423,3,1,0,None
45,South Carolina,450423,3,2,0,None
45,South Carolina,450424,1,1,0,None
45,South Carolina,450424,2,1,0,None
45,South Carolina,450424,2,2,0,None
45,South Carolina,450424,3,1,0,None
45,South Carolina,450424,3,2,0,None
45,South Carolina,450425,1,1,0,None
45,South Carolina,450426,1,1,0,None
45,South Carolina,450426,1,2,0,None
45,South Carolina,450426,1,3,0,None
45,South Carolina,450427,1,1,0,None
45,South Carolina,450427,2,1,0,None
45,South Carolina,450428,1,1,0,None
45,South Carolina,450430,1,1,0,None
45,South Carolina,450431,0,1,0,None
45,South Carolina,450431,1,1,0,None
45,South Carolina,450432,1,1,0,None
45,South Carolina,450432,2,1,0,None
45,South Carolina,450432,3,1,0,None
45,South Carolina,450433,1,1,0,None
45,South Carolina,450433,2,1,0,None
45,South Carolina,450433,2,2,0,None
45,South Carolina,450434,1,1,0,None
45,South Carolina,450434,1,2,0,None
45,South Carolina,450434,1,3,0,None
45,South Carolina,450434,1,4,0,None
45,South Carolina,450434,2,1,0,None
45,South Carolina,450435,1,1,0,None
45,South Carolina,450435,2,1,0,None
45,South Carolina,450435,2,2,0,None
45,South Carolina,450436,1,1,0,None
45,South Carolina,450437,1,1,0,None
45,South Carolina,450437,1,2,0,None
45,South Carolina,450438,1,1,0,None
45,South Carolina,450439,1,1,0,None
45,South Carolina,450439,1,2,0,None
45,South Carolina,450439,1,3,0,None
45,South Carolina,450440,1,1,0,None
45,South Carolina,450441,1,1,0,None
45,South Carolina,450442,1,1,0,None
45,South Carolina,450442,1,2,0,None
45,South Carolina,450442,1,3,0,None
45,South Carolina,450443,1,1,0,None
45,South Carolina,450443,2,1,0,None
45,South Carolina,450444,1,1,0,None
45,South Carolina,450444,2,1,0,None
45,South Carolina,450444,2,2,0,None
45,South Carolina,450444,3,1,0,None
45,South Carolina,450445,0,1,0,None
45,South Carolina,450445,1,1,0,None
45,South Carolina,450445,1,2,0,None
45,South Carolina,450446,1,1,0,None
45,South Carolina,450447,1,1,0,None
45,South Carolina,450448,1,1,0,None
45,South Carolina,450449,0,1,0,None
45,South Carolina,450449,1,1,0,None
45,South Carolina,450449,1,2,0,None
45,South Carolina,450450,0,1,0,None
45,South Carolina,450450,1,1,0,None
45,South Carolina,450450,2,1,0,None
45,South Carolina,450450,2,2,0,None
45,South Carolina,450451,0,1,0,None
45,South Carolina,450451,0,2,0,None
45,South Carolina,450451,1,1,0,None
45,South Carolina,450452,0,1,68,Inadequate Lighting System
45,South Carolina,450452,1,1,0,None
45,South Carolina,450453,1,1,0,None
45,South Carolina,450453,1,2,0,None
45,South Carolina,450453,1,3,0,None
45,South Carolina,450453,1,4,0,None
45,South Carolina,450454,1,1,0,None
45,South Carolina,450455,1,1,0,None
45,South Carolina,450456,1,1,0,None
45,South Carolina,450458,1,1,0,None
45,South Carolina,450459,1,1,0,None
45,South Carolina,450459,1,2,0,None
45,South Carolina,450459,1,3,0,None
45,South Carolina,450459,1,4,0,None
45,South Carolina,450459,2,1,0,None
45,South Carolina,450460,0,1,0,None
45,South Carolina,450460,1,1,0,None
45,South Carolina,450461,0,1,0,None
45,South Carolina,450461,1,1,0,None
45,South Carolina,450462,1,1,0,None
45,South Carolina,450462,1,2,0,None
45,South Carolina,450463,1,1,0,None
45,South Carolina,450463,2,1,0,None
45,South Carolina,450464,2,1,0,None
45,South Carolina,450465,1,1,0,None
45,South Carolina,450465,2,1,0,None
45,South Carolina,450466,1,1,0,None
45,South Carolina,450466,1,2,0,None
45,South Carolina,450466,2,1,0,None
45,South Carolina,450466,2,2,0,None
45,South Carolina,450467,1,1,0,None
45,South Carolina,450468,1,1,0,None
45,South Carolina,450468,1,2,0,None
45,South Carolina,450468,1,3,0,None
45,South Carolina,450468,2,1,0,None
45,South Carolina,450468,2,2,0,None
45,South Carolina,450468,2,3,0,None
45,South Carolina,450468,3,1,0,None
45,South Carolina,450469,1,1,0,None
45,South Carolina,450469,1,2,0,None
45,South Carolina,450469,2,1,0,None
45,South Carolina,450470,1,1,0,None
45,South Carolina,450470,1,2,0,None
45,South Carolina,450470,2,1,0,None
45,South Carolina,450471,1,1,0,None
45,South Carolina,450471,2,1,0,None
45,South Carolina,450472,1,1,0,None
45,South Carolina,450472,2,1,0,None
45,South Carolina,450473,0,1,0,None
45,South Carolina,450473,1,1,0,None
45,South Carolina,450474,0,1,0,None
